Provider,FraudRiskScore,WasteRiskScore,AbuseRiskScore,OverallFWAScore,FWARiskLevel,AnomalousClaims,MaximumClaimAnomalyScore,InvestigationPriorityScore,InvestigationPriority
PRV54181,0.02362018,0.0,5.702894225711164,1.437533646820619,Low,0,-0.006448517451948965,4.099439505620677,Low
PRV54182,0.022283068,0.3655686237422362,15.035406466232345,3.8613853064570276,Low,1,0.0025440036145563116,6.058572575280846,Low
PRV54183,0.035537545,14.45123390601147,6.285406466232348,5.201928865379914,Low,0,-0.004869590049251193,6.775881812338278,Low
PRV54184,0.043970857,0.5963550409858063,14.955357504147615,3.9099135646911436,Low,1,0.06363266890955188,7.692978557775371,Low
PRV54185,0.060785543,0.0,6.2641625864929384,1.5964334182100104,Low,0,-0.014560828985233754,3.9981383139380284,Low
PRV54186,0.1860497,1.6689209131451908,22.311072672724432,6.088023246359068,Low,0,-0.032563967008491845,6.670594566377079,Low
PRV54187,0.047756493,0.0,12.514162586492938,3.1524188931690262,Low,0,-0.10952617648752117,2.599371021815845,Low
PRV54188,0.018802784,2.982905009525598,3.827894225711164,1.712101201000839,Low,1,0.057865076059653964,6.003407168351827,Low
PRV54191,0.1712255,0.0,5.035406466232348,1.3444643681016089,Low,0,-0.0939523008786764,1.7418162591332522,Low
PRV54192,0.0863291,0.42550762494338185,10.014162586492938,2.6530821041171673,Low,0,-0.05999453014995837,3.5474940012123612,Low
PRV54193,0.30414897,2.101495301401064,22.169438487165998,6.219807933158993,Low,1,0.041661973352327464,8.734303620376075,Low
PRV54194,0.07135032,1.0134806843450963,6.927340150643676,2.020880369334027,Low,1,0.06574077868192774,6.4258848006782845,Low
PRV54196,0.019555664,0.32161335619472936,7.099138105450573,1.864965697256311,Low,2,0.08872958490969973,6.945864215600915,Low
PRV54197,0.17583023,0.1483135370344614,9.923440140431197,2.6058535344248366,Low,0,-0.007727009293871379,4.883768757882697,Low
PRV54198,0.022505084,0.0,6.680829253159605,1.6814598553162423,Low,0,-0.007374684645736818,4.24592358750757,Low
PRV54199,0.054904807,0.0,2.5035406466232346,0.6533375653352987,Low,0,-0.11107740941511313,0.8093739944900888,Low
PRV54200,8.971669,0.7236468959626721,25.560973306896507,11.056989649256055,Low,13,0.18356595951434151,16.160161213415677,Low
PRV54201,0.23404162,0.0,13.146243879739409,3.403581778095157,Low,4,0.09460414531507455,8.23049188011029,Low
PRV54202,2.0191355,0.8352139723094234,25.528325172985877,7.60045252390317,Low,10,0.159542082818369,13.030656890064968,Low
PRV54203,0.33813348,0.0,10.632676855794719,2.8272359560112483,Low,5,0.09379266628691851,7.832635845101763,Low
PRV54204,7.564108,1.3707804765288591,27.118739799565677,10.904434016472365,Low,4,0.20448951276466665,16.3599288874645,Low
PRV54205,0.6951971,0.3862688982611989,30.126094790416197,7.975689474873207,Low,9,0.16237237951172157,13.34062686865483,Low
PRV54206,0.24664761,0.0,8.161995271122688,2.163822623410879,Low,6,0.150698592806502,8.885946540858713,Low
PRV54207,0.09658129,0.0,10.748111182225609,2.7353184393974304,Low,1,0.06971053337761812,7.02999338029838,Low
PRV54208,65.559074,0.1313605912890116,16.07391683689246,36.83085655797311,Medium,12,0.1799645586863089,34.08067082912711,Low
PRV54209,91.322235,1.8154234357895542,11.655550829490759,49.02886112003101,Medium,28,0.20894896368405458,43.80815443757083,Medium
PRV54210,0.17992038,0.0,6.980672003488941,1.835128188545804,Low,0,-0.021105549209383345,3.993762285705288,Low
PRV54212,0.732689,1.1114782846395013,16.40367600610565,4.7451330841952295,Low,4,0.0595358255003583,8.250837659949251,Low
PRV54213,35.32943,0.0,16.24843248889168,21.726822935455342,Low,23,0.17531383528878608,23.68130696412559,Low
PRV54215,26.60817,0.7347605418079398,19.847679029279902,18.44969467060399,Low,14,0.18066560186017133,21.28591511785683,Low
PRV54216,11.4794,12.741722410401184,15.242008430008584,12.735632550648095,Low,13,0.19078900718153935,17.524444826718124,Low
PRV54217,1.3347712,2.554074509063492,18.833963905636708,6.014395181830567,Low,2,0.09841631890796454,10.104243517219144,Low
PRV54219,0.37976274,3.6600353243113246,20.873590232005032,6.32328775855064,Low,12,0.08820487378810182,10.321399348763517,Low
PRV54220,10.961409,23.97871980006565,14.119933504814336,15.005367633776148,Low,11,0.21278966155397339,19.63595398344299,Low
PRV54222,0.22920117,1.237480450409155,15.402582895661332,4.274616420428564,Low,1,0.013016712933943575,6.622204453736532,Low
PRV54223,0.30882543,3.4005280525468513,22.46949028905894,6.621917302028569,Low,4,0.10558371123948407,10.77097576816506,Low
PRV54224,0.20525174,1.688270807448412,17.41008056615323,4.877213712614945,Low,3,0.13360840955183406,10.257044880584072,Low
PRV54225,86.07235,0.31219544403348787,19.198696801998814,47.91389783567799,Medium,15,0.15072846399777462,41.15339251045435,Medium
PRV54226,0.030345531,0.2052346687605315,7.492474976365035,1.939600176871642,Low,2,0.028009932286223616,5.407339757094883,Low
PRV54227,0.1932443,0.0,9.120846113056736,2.376833674930234,Low,4,0.03437722411073452,5.933908476490613,Low
PRV54228,34.789413,3.39939017824174,17.04653745707796,22.506188634904145,Low,70,0.1970894290148807,26.05909752484387,Low
PRV54230,36.335587,0.0,16.48718099940723,22.28958852377759,Low,47,0.1992454766882682,25.346513167148128,Low
PRV54231,2.319036,3.5894691603897044,20.40607610002416,7.158404318567211,Low,31,0.08708244462507797,11.386642006174004,Low
PRV54232,3.6059246,9.60158785337657,14.559420749645707,7.843214453917191,Low,10,0.1902348822284553,14.004697960095175,Low
PRV54233,0.02744217,4.11889179419493,7.868649958668369,3.010606523369345,Low,1,0.1309869963980259,8.828051274286949,Low
PRV54235,0.3057112,0.0,8.043735837413506,2.163789564240385,Low,1,0.011974878212350548,5.1173310655214905,Low
PRV54237,26.601994,0.8375620359344402,14.436403960416088,17.11948827948314,Low,15,0.1321529306115704,19.11065324892347,Low
PRV54238,7.3740416,1.632347392912804,18.618801333106177,8.749807960160751,Low,35,0.11504675595987968,13.340632315237375,Low
PRV54239,0.41447654,0.0,12.088429125302758,3.2293455531581556,Low,5,0.04970387549588595,6.959048910432559,Low
PRV54240,2.6185732,0.7848367174125346,15.750592132632962,5.443143806902244,Low,4,0.07588233365456165,9.167700445207998,Low
PRV54242,0.5321122,0.0,11.576869426552742,3.1602734472315235,Low,8,0.1632445369094584,9.965839295892641,Low
PRV54244,36.83086,7.865798827606346,15.351805592791786,24.21983117406926,Low,62,0.21260562205761702,27.450384405208574,Low
PRV54245,34.58137,1.6231928447518165,16.1328617253917,21.7296992962224,Low,21,0.22566364789490478,24.948722666554744,Low
PRV54246,1.9770993,0.810806449919323,13.839698402227091,4.6511758627520265,Low,3,0.07622839955488647,8.595543681423164,Low
PRV54247,5.6520057,0.10147413442482695,13.218185724498191,6.155917800958171,Low,7,0.17186875129722667,12.261886864761742,Low
PRV54250,0.19224846,0.0,6.3167315576196925,1.6753071212202613,Low,6,0.0903715948264695,6.963504088643055,Low
PRV54251,3.9640718,6.291407927630087,16.67310763020468,7.723164764779126,Low,12,0.15673861669758182,13.096799906216496,Low
PRV54252,0.164632,0.0,8.518775692003018,2.212009919290008,Low,1,0.08236372879721932,6.995173151468213,Low
PRV54253,11.505582,0.7636597165539389,13.30792127321282,9.270686175328652,Low,5,0.20804648306678042,15.336338602427114,Low
PRV54254,1.5576391,1.8622439837743148,17.14581846568301,5.5308351733689705,Low,10,0.11145600892779539,10.322137956390167,Low
PRV54255,4.6860695,0.0,14.432587113271278,5.951181522580515,Low,24,0.13456009963313542,11.597513664257397,Low
PRV54256,29.964012,2.8782984742824786,16.776966203450332,19.89582224243125,Low,25,0.16277102941765054,22.124694068197968,Low
PRV54257,6.85724,1.1937595982274578,23.594715192161065,9.625738797618492,Low,30,0.10912213611204657,13.664339094544026,Low
PRV54258,98.86487,0.6474245318254656,20.41948930636623,54.69916254157917,Medium,124,0.20051745844811686,50.13365318773273,Medium
PRV54259,11.342169,0.0940445725098498,16.45940704325444,9.809447307932771,Low,13,0.1548590394964784,14.53480107289528,Low
PRV54261,0.18306082,0.0,9.156111444141262,2.380558273470847,Low,8,0.06745959867274376,6.910609437358341,Low
PRV54262,0.17546445,0.0,15.014162586492938,3.841272872279744,Low,1,0.010751779974430997,6.259525945778719,Low
PRV54263,0.032610733,3.342539016732471,8.764162586492938,3.042980767337367,Low,1,0.11743736770047386,8.495732232091816,Low
PRV54265,9.697109,1.0813891265293725,17.113267181287846,9.39721868816036,Low,39,0.13586759625685796,14.446678797039528,Low
PRV54266,73.31497,0.4396538684930212,15.706246409344246,40.69396103137338,Medium,22,0.1991111961907155,37.55491502469294,Low
PRV54267,4.8412776,2.7053076248335963,22.600493552199218,8.747089093925561,Low,17,0.14025658952712394,13.515969439570098,Low
PRV54269,3.4847226,7.978078806549894,23.389488017354484,9.58425301312026,Low,8,0.09584077414751424,12.696742212678334,Low
PRV54270,0.3734079,0.0,10.869947895081726,2.9041909239371337,Low,1,0.08060412058311828,7.433600620548859,Low
PRV54271,0.08378149,3.4215179904164805,21.88608385181423,6.36879120467756,Low,2,0.035365657324066824,8.70048301741562,Low
PRV54273,3.0266438,1.3541725179703765,18.90547560063604,6.578233906177483,Low,23,0.16033109560088976,12.68476815967826,Low
PRV54274,0.13876066,4.947931186956764,20.36042968100663,6.396470545050045,Low,6,0.09267955911810133,10.328783869316041,Low
PRV54275,0.019659404,0.0,2.514162586492939,0.6383703484790134,Low,0,-0.08120083006494411,1.5816208562839655,Low
PRV54276,32.91963,6.268529316699306,19.642557364404162,22.937585741931137,Low,7,0.22705541882959956,25.454866672657538,Low
PRV54278,0.10353304,2.9228427523439895,18.150114375569483,5.320005800481796,Low,6,0.0911151369861819,9.534272911869353,Low
PRV54280,0.5627289,0.0,10.9177963015417,3.0108135163033936,Low,2,0.07007628803799482,7.259267823949195,Low
PRV54282,0.10106224,1.237480450409155,14.583155292615688,4.005690054864411,Low,3,0.04401803557991946,7.299837862287458,Low
PRV54283,0.023461225,0.0,9.01947355642779,2.2665990013625805,Low,1,0.00928136467680385,5.118731445328673,Low
PRV54284,27.007359,5.205521187489378,22.13715218562566,20.339347618791457,Low,21,0.15069080260340395,22.011294509135023,Low
PRV54285,0.12531869,0.0,12.898267106381256,3.2872261221625405,Low,1,0.01658720064098107,6.0245729479255345,Low
PRV54287,3.5699525,1.7327470085636665,20.471207286644745,7.335964817774881,Low,14,0.14963288381795758,12.693291116841149,Low
PRV54288,0.08708245,0.10014950249701683,11.041145685806391,2.8288650236118875,Low,1,0.07623662714232537,7.266450369953814,Low
PRV54289,0.40160167,2.101495301401064,15.721675910885539,4.656593639157924,Low,6,0.08480452860672139,8.90455542904844,Low
PRV54290,0.14356928,1.2646536417594214,5.8899836793050895,1.8604439681345322,Low,1,0.014188698679920564,4.962988097861398,Low
PRV54291,0.09113434,0.0,6.813184244010125,1.7488632307880307,Low,1,0.021447137632075286,5.075042365408976,Low
PRV54293,0.056704592,6.938879088801212,6.285406466232348,3.3344236847382476,Low,0,-0.021555661712179097,5.031476825238752,Low
PRV54294,0.23161,0.0,20.003540646623236,5.116690161722566,Low,0,-0.09657749819080674,4.313597876441115,Low
PRV54295,0.044885244,23.242287415512834,5.014162586492939,7.086555122611691,Low,0,-0.01813487881486442,7.747588481495104,Low
PRV54296,0.66807675,5.269549755038064,26.556754879348247,8.290614535404744,Low,3,0.05761628068064484,10.65553969230016,Low
PRV54297,94.205536,3.857339837811284,36.613505784501314,57.220479349914086,Medium,8,0.19685361055961836,48.68849338680459,Medium
PRV54298,0.37079608,0.5360687177003692,30.838998367930508,8.029164813609714,Low,3,0.1354331505040005,12.511216270612987,Low
PRV54299,0.05414186,0.0,7.099138105450573,1.8018554565902805,Low,0,-0.039636003151576726,3.484999818500895,Low
PRV54300,0.030388031,0.0,7.556650345971755,1.9043566020703742,Low,2,0.015202975788307871,5.047145197787002,Low
PRV54301,0.071001336,0.2052346687605315,10.006851381128078,2.5885221804614065,Low,1,0.09118626979655908,7.489869768462152,Low
PRV54302,0.048687205,23.242287415512834,2.514162586492939,6.4634561028607385,Low,0,-0.011051443010662243,7.496995117625719,Low
PRV54303,0.042751692,0.0,11.404249354012636,2.872438184620894,Low,2,0.025497652549274497,5.994508204265751,Low
PRV54304,0.013343248,0.0,10.014162586492938,2.510212270415734,Low,0,-0.0865582341242237,2.751553830087513,Low
PRV54305,0.069677725,1.0408660025154912,13.453715318523319,3.658484192976854,Low,1,0.018006627495689043,6.321640563572048,Low
PRV54306,0.3061661,0.0,13.494999652285292,3.5268329692827947,Low,6,0.05175115274630615,7.247771493346282,Low
PRV54307,0.06521399,0.0,5.035406466232348,1.2914586131539465,Low,0,-0.07369619254114096,2.2353934778868814,Low
PRV54308,0.022945771,0.0,7.5141625864929384,1.890013532120149,Low,0,-0.10983272037338265,1.7076562549813423,Low
PRV54309,1.6235199,0.8694741249866751,14.890600414598673,4.751778583626805,Low,1,0.010698959176004719,6.8954961138802755,Low
PRV54310,0.070088476,4.53124067994186,29.427340150643676,8.524689445617689,Low,1,0.026540620859038855,9.951562736661785,Low
PRV54311,0.021148551,0.0,4.223317012638423,1.0664035287873381,Low,1,0.006882398412550339,4.215745108197758,Low
PRV54312,0.017401373,0.0,5.6462438797394086,1.4202616564417792,Low,0,-0.08816535339538328,1.9464841596967508,Low
PRV54313,0.12787622,0.0,8.671644225711164,2.2318491674946093,Low,3,0.06608119082181896,6.636172548775356,Low
PRV54315,1.0675416,2.245442350102988,21.83466972810929,6.55379881918991,Low,19,0.09917705070394744,10.958131994077704,Low
PRV54316,0.8042852,3.2789757819683163,28.785406466232345,8.41823817617637,Low,0,-0.09326581843199039,6.711442789149923,Low
PRV54317,0.1852659,0.0,8.460379336602378,2.207727783502859,Low,0,-0.00969962551124759,4.55340099114026,Low
PRV54319,1.4090105,0.0,22.51416258649294,6.333045911382299,Low,0,-0.06203081412403566,6.070120920470149,Low
PRV54320,1.1044997,1.744996722434945,23.6236981834887,6.894423575323532,Low,8,0.08378025664409527,10.497893189970759,Low
PRV54323,88.10859,1.1510789653099638,12.856665103624906,47.55623060341536,Medium,5,0.0870241621759561,38.96560691105985,Low
PRV54324,31.290985,0.27398426212209254,30.431573662069123,23.32188203475874,Low,32,0.19123428799329312,25.456552304053055,Low
PRV54325,1.0591235,0.0,27.485581138132424,7.400957042574488,Low,15,0.17849138722889013,13.521683082822678,Low
PRV54326,4.2410846,0.8997002876094362,33.77832517298588,10.790048652975367,Low,5,0.11114586984378771,13.861234001013536,Low
PRV54327,91.6011,11.106883731426553,15.986906127526728,52.57399601820512,Medium,17,0.2024139879408191,45.82323977695163,Medium
PRV54328,12.59452,4.135794117304448,13.371413610761321,10.674061739603113,Low,23,0.21581483354604714,17.005442714861807,Low
PRV54330,41.498253,0.0,12.025250584939897,23.755439080561146,Low,58,0.1883609389467702,26.382751152341058,Low
PRV54332,12.358783,0.5987998606408376,24.535535843102664,12.462975310060632,Low,91,0.14337987345848824,18.185492571762936,Low
PRV54333,99.246994,4.619434494890244,13.635145587156531,54.18714202978904,Medium,67,0.22785441063839385,48.96122677892687,Medium
PRV54334,1.9237992,1.2927572858402305,15.137986327942743,5.069585482017063,Low,5,0.0692741162875723,8.759929353014378,Low
PRV54335,11.741137,1.7155117974146352,11.585005511072383,9.195697602573414,Low,30,0.19512415172128217,15.616440827131324,Low
PRV54336,96.10408,4.615142469650465,19.93884761491111,54.19053762123805,Medium,30,0.21110091276341791,47.53139727076806,Medium
PRV54337,59.758347,0.0,17.29039750919388,34.20177265610707,Medium,67,0.2154279693518174,34.645913118090405,Low
PRV54339,4.976197,3.6287109229367114,17.108269891970533,7.67234358667664,Low,19,0.17667831392786015,13.77153627057302,Low
PRV54340,5.414504,1.1209981269145584,17.641040103577872,7.397761583227355,Low,18,0.19469631992822456,14.02452937770735,Low
PRV54341,1.2225188,0.8901803632457403,11.79165147443453,3.7817173602646417,Low,6,0.10619235585390863,8.852472707892783,Low
PRV54342,1.0964187,2.6001671983680907,10.5255240525377,3.829632181909034,Low,7,0.1527700379731075,10.13312778848664,Low
PRV54343,0.027698217,0.0,5.3979558003903385,1.3633380585775017,Low,2,0.03951929875140181,5.305485316721097,Low
PRV54344,0.8342163,0.0,9.623041147393655,2.8228684351848243,Low,7,0.07502012169435823,7.391455869913928,Low
PRV54345,0.2730035,0.0,9.706662976795842,2.5631674885884945,Low,14,0.12172466201320098,8.621177242762107,Low
PRV54347,0.15606686,0.0,6.498794340851154,1.7027320175772522,Low,2,0.027888439809182985,5.238349115374918,Low
PRV54348,74.25263,0.0,16.70971252800406,41.30374420255765,Medium,102,0.21833160376952598,40.63296161067559,Medium
PRV54349,0.21459208,3.121566420382364,22.585549009799404,6.534074899689741,Low,7,0.08608177162999853,10.279099900792051,Low
PRV54350,99.711586,6.717380388087381,21.477327394175592,56.90446994483332,Medium,179,0.24421157172449748,54.29860209989181,Medium
PRV54352,0.11923284,2.2056058694195664,16.251334366142363,4.673851479308507,Low,1,0.02248371912470082,7.149691101124407,Low
PRV54353,0.055050746,0.0,6.370524039358938,1.6201563826429457,Low,2,0.07527646889692374,6.422045177560653,Low
PRV54354,89.174995,7.873463861374251,13.44658926044019,49.917510991635254,Medium,32,0.18609415827988096,43.93882848135107,Medium
PRV54355,0.7336264,2.7315728008585674,16.26557884514223,5.116101124133332,Low,3,0.0992597441564822,9.524379857115045,Low
PRV54356,8.644104,2.5618374233034946,17.83069154700071,9.420184244529176,Low,17,0.19641876925424684,15.458505327155578,Low
PRV54357,0.038083635,0.0,12.794300795352873,3.217617016473516,Low,2,0.08919551793653135,7.904926922097282,Low
PRV54358,0.22165352,0.30626444434009714,11.509286296607534,3.06471444576738,Low,3,0.10657818712970146,8.28014198601357,Low
PRV54359,92.32891,10.285212091378591,23.439491256962548,54.595631250903644,Medium,64,0.255619479822385,49.89403766941137,Medium
PRV54360,0.30799684,0.0,8.680293234804019,2.324071728343453,Low,2,0.11657902572229684,7.996854202564867,Low
PRV54361,19.92548,8.78832852334661,17.551701402470734,16.54774742591234,Low,8,0.20479129399035267,20.425537063581203,Low
PRV54362,0.540129,0.0,11.045417119526313,3.0314187828360613,Low,3,0.0947095879213844,7.945894592258423,Low
PRV54363,32.365685,6.792298342083734,15.525196808622308,21.762216042315185,Low,17,0.20026301892389586,24.19864146288706,Low
PRV54365,1.0145504,0.6282646103337299,14.676398305096559,4.333440952589567,Low,10,0.10252632780223514,9.250017048648363,Low
PRV54367,99.716835,0.30103938439995004,19.43399574063947,54.79217629224618,Medium,348,0.21303986787459406,56.54025496011078,Medium
PRV54368,3.7179525,0.0,8.97573740229861,4.102910595501105,Low,13,0.12407874912625338,9.733825516373257,Low
PRV54370,1.1468716,0.0,12.809010548282734,3.775688420456914,Low,10,0.14062127694642113,9.857623797088195,Low
PRV54371,0.2235581,0.0,7.785255920766095,2.0580930292304105,Low,3,0.07198518983757463,6.669219634493924,Low
PRV54372,99.2741,0.9466958039242758,18.600534186108174,54.523858126170225,Medium,142,0.20922934775782054,50.72240069063794,Medium
PRV54373,0.04106915,2.693199837053393,8.250410546406076,2.7564371708503717,Low,1,0.12196689816283746,8.413818974570468,Low
PRV54374,2.2947907,0.6067963854327505,19.68348511969859,6.219965748673583,Low,92,0.18656013325653653,14.973492948381548,Low
PRV54375,23.182655,0.29306333933204703,14.852554843610246,15.377732212971903,Low,21,0.16983164424589925,19.039626570063984,Low
PRV54377,1.0794783,4.4493217570208206,9.657215713584936,4.06637349957893,Low,3,0.15143515355173875,10.156492086031738,Low
PRV54378,35.725346,8.662269196301953,17.51926003690111,24.4080551140869,Low,20,0.19276533206990176,25.93483698721807,Low
PRV54379,46.855194,7.4754074956830685,14.689746961664293,28.96888566023528,Low,41,0.20308212363548184,29.961462033924832,Low
PRV54380,0.88558763,8.664994603583946,10.689667636997989,5.281459376473532,Low,2,0.14849270515079194,10.903118596448344,Low
PRV54381,6.1945996,2.058000152184619,8.899912088177903,5.8367778743148735,Low,21,0.2382802558128604,14.154214865925411,Low
PRV54382,20.553898,0.20569852171768394,14.158565972569207,13.868015052404731,Low,80,0.2200881889521038,20.88336721376616,Low
PRV54383,0.2578458,0.0,9.400185709795897,2.478969322046028,Low,1,0.04617171774109419,6.233865485611449,Low
PRV54384,0.5925699,4.058291395981045,8.854099694118103,3.5243827163438333,Low,5,0.2027222845815858,11.174439748429526,Low
PRV54387,7.4183455,0.3205672282906807,20.559784943472696,8.929260768618335,Low,47,0.11402300835692403,13.761576200081068,Low
PRV54388,84.29425,0.0056141790335692285,9.630042025689717,44.55603929532144,Medium,12,0.16353449562476452,39.05785444609639,Low
PRV54389,0.45265234,0.0,9.973964423267422,2.719817273400321,Low,7,0.0681567803084171,7.139510267633485,Low
PRV54390,47.80326,0.0,16.31299882421723,27.979880107665636,Low,44,0.20106572744561524,29.296868345728573,Low
PRV54391,93.546745,0.42516765330095074,13.777626466241196,50.32407118003202,Medium,36,0.2089631140025976,44.92993729847581,Medium
PRV54392,0.064282276,0.0,8.457885530215883,2.1466125204221367,Low,3,0.01812777276645805,5.320195501854611,Low
PRV54393,0.5778709,0.002296945450609558,12.617294705324522,3.443833365393444,Low,12,0.1510123981617546,9.951249140027036,Low
PRV54396,0.8337576,0.23826863230813952,14.4511728087056,4.089239149916749,Low,7,0.13691146044423874,9.899380475586792,Low
PRV54399,98.6321,3.756286423531611,22.637844764403265,55.914584280138016,Medium,44,0.20601730041265143,48.980885440226785,Medium
PRV54400,0.10934694,0.0,9.221491797808538,2.3600464200088704,Low,12,0.08990985331813384,7.591798452081051,Low
PRV54401,0.028338661,0.0,5.922329848638657,1.4947517928683467,Low,1,0.09841783469950427,6.913687218945552,Low
PRV54402,2.0472465,3.15075741280341,10.737302260250708,4.495638146336649,Low,12,0.17085315467190876,11.207312106391445,Low
PRV54403,0.057351142,0.0,9.995223192553546,2.527481369222409,Low,1,0.017804331363335812,5.524638715811955,Low
PRV54404,1.3873079,0.0,14.271159230869834,4.2614437488719386,Low,23,0.12929280257455478,10.249855888869151,Low
PRV54407,0.09475806,0.0,9.599293973766205,2.447202525218933,Low,1,0.005815729966784922,5.1543592085409085,Low
PRV54408,11.858917,7.128519810091503,20.315490292165926,12.79046114372842,Low,18,0.12293444180561885,15.919359862724113,Low
PRV54409,8.960293,0.3739147133535643,13.903896113346125,8.049599114755978,Low,6,0.15900355734776417,13.223568351435194,Low
PRV54410,0.55017525,1.6262871333555144,17.047532702451164,4.943542583739954,Low,2,0.0779128242138083,8.817484280420382,Low
PRV54411,0.3264975,0.12146126787793875,15.0608090730066,3.958816332808339,Low,3,0.08607753745864433,8.3689254243683,Low
PRV54412,0.9552747,0.0,11.354286511477342,3.31620897842857,Low,5,0.043665717557206274,6.861662152525888,Low
PRV54413,0.22164455,0.2911784707513496,11.185037082854022,2.9798761636822952,Low,1,0.006525711857012451,5.545831271849214,Low
PRV54414,0.52997327,4.133245996002617,15.793582549895016,5.2466937707288634,Low,9,0.1362849912574996,10.746877383068869,Low
PRV54415,1.0158005,1.1114782846395013,14.258039234860645,4.350279617912146,Low,1,0.08941850918518723,8.676787159284324,Low
PRV54416,0.7382153,0.0,7.330840152797248,2.201817701830751,Low,3,0.04190362505210998,5.981732664674283,Low
PRV54419,0.08843552,0.0,7.401491391496652,1.894590609480141,Low,4,0.06652607043507175,6.438592409282163,Low
PRV54420,0.04206911,0.0,5.014162586492939,1.2745752021329213,Low,0,-0.049845749009298,2.84842281063498,Low
PRV54421,0.6364201,1.1738890946205922,17.32665973113276,4.943347242000853,Low,6,0.10225231373882959,9.562390121912156,Low
PRV54422,0.22477359,0.4613797615278467,10.056650345971756,2.7418943197730785,Low,1,0.04276894767367412,6.328765244815963,Low
PRV54423,0.20108376,0.4690706431535625,14.284693499591631,3.788982917903229,Low,6,0.09600903271595296,8.590770006195687,Low
PRV54424,0.051971536,0.0,7.5141625864929384,1.9045264146880911,Low,0,-0.03423948811810096,3.698250512654676,Low
PRV54425,5.7974753,18.803656783451476,19.932941276970737,12.582887184096641,Low,4,0.1924220442759098,17.21869558261563,Low
PRV54426,32.733257,0.4951702082580765,18.365471510375002,21.081789076508855,Low,10,0.15411133898186247,22.325314707415686,Low
PRV54427,0.50082475,3.761649617472113,19.159579390760772,5.9807196267931,Low,6,0.10699832390684416,10.412889511878692,Low
PRV54429,2.7075212,3.9093682650032893,20.542952147896916,7.4668407033150785,Low,11,0.17270647909837478,13.308862724424262,Low
PRV54430,1.2748795,1.268191192988172,16.94452786741796,5.1906194928847365,Low,5,0.037947833718572355,8.02394908324558,Low
PRV54431,0.017939484,0.0,4.739040293682587,1.1937298152940898,Low,1,0.02634437640406362,4.8147496696489736,Low
PRV54432,0.052908923,0.0,6.00619613159066,1.5280034946361323,Low,0,-0.03807850847841171,3.3341075918089556,Low
PRV54433,0.11619797,0.1483135370344614,10.439326805055368,2.705009072267338,Low,1,0.11309860610611633,8.145482658713727,Low
PRV54434,1.9774661,0.506061535664605,13.524964285854141,4.496489508587084,Low,6,0.17097158616774077,11.049936971320378,Low
PRV54435,0.126559,1.4940809118307032,10.619521194218722,3.0916800286061483,Low,1,0.0372415563988685,6.428805446013237,Low
PRV54436,0.023675712,5.660180396510104,7.5141625864929384,3.305423601663506,Low,0,-0.021860839952223987,5.003181530965465,Low
PRV54437,0.055283424,0.0,5.213977894803777,1.3311361854575312,Low,1,0.0474121379914878,5.462879537475825,Low
PRV54438,4.42626,2.924647739584118,28.506285508477657,10.070863309268862,Low,26,0.08526971719014409,13.243644229489078,Low
PRV54439,0.1922985,0.0,5.056650345971756,1.3603118373579217,Low,0,-0.07560144878495717,2.2336757292970972,Low
PRV54441,0.08673877,0.0,9.452894225711164,2.406592942772939,Low,0,-0.06764114528871057,3.1746211402306073,Low
PRV54442,0.14273429,0.0,11.902185407809382,3.0469134965370013,Low,9,0.09593893178065838,8.150021779124966,Low
PRV54443,0.31498742,0.0,11.160786321994172,2.947690291016426,Low,10,0.1166595742582952,8.650262554261763,Low
PRV54444,0.058108475,0.0,9.591521031815613,2.426934495483539,Low,4,0.08140253386577812,7.200975326555835,Low
PRV54448,0.19006766,0.0,4.76455359703307,1.2861722311526653,Low,2,0.0795761684692009,6.300902288889223,Low
PRV54449,0.013427949,0.0,5.014162586492939,1.260254620912831,Low,0,-0.10934536777890774,1.2795929624078757,Low
PRV54450,0.06790616,1.4964177797371847,6.9553575041476146,2.146896902787635,Low,2,0.09772974475720486,7.379007455008368,Low
PRV54451,0.067569405,1.9777740663063856,6.284850078905839,2.099440738723291,Low,3,0.07964134567926218,6.898743432035866,Low
PRV54452,0.02136287,0.0,9.046028406102051,2.272188536060003,Low,1,0.004274423393113236,4.991469374651298,Low
PRV54454,0.24095787,0.0,14.493916065406198,3.743957951891272,Low,13,0.15169726153167284,10.206124435013724,Low
PRV54455,0.07841636,0.0,5.953715318523314,1.5276370108332402,Low,0,-0.02202625559355409,3.7543972626966413,Low
PRV54456,0.38979334,0.774445986021232,12.75790238605862,3.5779837612156875,Low,0,-0.07006870774180352,3.930996027310178,Low
PRV54457,0.051996462,2.101495301401064,17.051570782584065,4.814264752019833,Low,0,-0.005335939133447043,6.492299249830323,Low
PRV54459,0.19690944,0.0,6.19962727669198,1.6483615404449867,Low,1,0.07281339080956695,6.350414005470633,Low
PRV54460,0.36239886,0.0,26.01416258649294,6.684740078042608,Low,5,0.1362887190666564,11.646224911154267,Low
PRV54461,14.659479,0.5360687177003692,30.807792907016996,15.165704976797016,Low,11,0.18730386481204242,19.080498473416466,Low
PRV54462,0.41455016,0.0,8.478090562996533,2.326797718449748,Low,7,0.11232899606481384,8.021645847355737,Low
PRV54463,0.022228278,2.223677660977752,10.014162586492938,3.0705742009775223,Low,0,-0.034235111208907876,4.5145986318569715,Low
