Provider,TotalBeneficiaries,TotalReimbursement,AverageClaimReimbursement,MedianClaimReimbursement,TotalDeductible,AverageClaimDuration,AverageBeneficiaryAge,AverageChronicConditions,AverageDiagnosisCount,AverageProcedureCount,AveragePhysicianCount,AverageReimbursementPerClaimDay,ClaimsPerBeneficiary,ReimbursementPerBeneficiary,InpatientClaims,OutpatientClaims,InpatientClaimRatio,OutpatientClaimRatio,PotentialFraud,ProviderSizeBand,ServiceMixBand,PeerGroup,AverageClaimReimbursement_PeerMean,ClaimsPerBeneficiary_PeerMean,ReimbursementPerBeneficiary_PeerMean,AvgClaimReimbursement_PeerDeviation,ClaimsPerBeneficiary_PeerDeviation,ReimbursementPerBeneficiary_PeerDeviation,AverageClaimReimbursement_PeerZScore,ClaimsPerBeneficiary_PeerZScore,ReimbursementPerBeneficiary_PeerZScore,InpatientTotalReimbursement,InpatientAverageReimbursement,InpatientAverageDuration,InpatientAverageDiagnosisCount,InpatientAverageProcedureCount,InpatientBeneficiaries,InpatientReimbursementShare,OutpatientTotalReimbursement,OutpatientAverageReimbursement,OutpatientAverageDuration,OutpatientAverageDiagnosisCount,OutpatientAverageProcedureCount,OutpatientBeneficiaries,OutpatientReimbursementShare,UniquePhysicians,ClaimsPerUniquePhysician,PhysicianDiversityRatio,RepeatBeneficiaries,RepeatBeneficiaryRate,AverageClaimReimbursement_PeerDeviation_clean,AverageClaimReimbursement_PeerZScore_clean,ClaimsPerBeneficiary_PeerDeviation_clean,ClaimsPerBeneficiary_PeerZScore_clean,ReimbursementPerBeneficiary_PeerDeviation_clean,ReimbursementPerBeneficiary_PeerZScore_clean,FraudProbability,PredictedFraud,RiskTier,TotalClaims,HighRiskClaims,VeryHighRiskClaims,AverageCombinedRisk,MaximumCombinedRisk,AverageClaimAnomalyScore,HighRiskClaimRate,AverageClaimReimbursement_PeerDeviation_WasteRisk,ClaimsPerBeneficiary_PeerDeviation_WasteRisk,ReimbursementPerBeneficiary_PeerDeviation_WasteRisk,AverageClaimReimbursement_PeerDeviation_WasteRisk_Normalized,ClaimsPerBeneficiary_PeerDeviation_WasteRisk_Normalized,ReimbursementPerBeneficiary_PeerDeviation_WasteRisk_Normalized,WasteRiskScore,Abuse_RepeatBeneficiaryRisk,Abuse_ProcedureComplexityRisk,Abuse_DiagnosisComplexityRisk,Abuse_PhysicianUtilizationRisk,Abuse_RepeatBeneficiaryRisk_Normalized,Abuse_ProcedureComplexityRisk_Normalized,Abuse_DiagnosisComplexityRisk_Normalized,Abuse_PhysicianUtilizationRisk_Normalized,AbuseRiskScore,FraudRiskScore,OverallFWAScore,FWARiskLevel,AnomalousClaims,MaximumClaimAnomalyScore,AnomalousClaimsNormalized,MaximumAnomalyNormalized,InvestigationPriorityScore,InvestigationPriority
PRV55900,19,113810,5990.0,200.0,8544.0,1.4210526315789473,74.39473684210526,6.578947368421052,4.052631578947368,0.3684210526315789,1.5263157894736843,1691.7543859649122,1.0,5990.0,8,11,0.42105263157894735,0.5789473684210527,No,Medium,Mixed,Medium_Mixed,4399.883231186419,1.0911517318869632,4807.224943754896,0.3613997656898748,-0.08353717381663471,0.24604112977522638,0.8396748254325396,-0.8191490895662598,0.5413115987613436,113000.0,14125.0,3.375,7.375,0.875,8.0,0.9928828749670503,810.0,73.63636363636364,0.0,1.6363636363636365,0.0,11.0,0.007117125032949653,19,1.0,1.0,0,0.0,0.3613997656898748,0.8396748254325396,-0.08353717381663471,-0.8191490895662598,0.24604112977522638,0.5413115987613436,0.0143281175,0,Low Risk,19,0,0,0.15321998134433984,0.34485491009617136,-0.003661975539954755,0.0,0.3613997656898748,0.0,0.24604112977522638,0.016083903799091043,0.0,0.01215977749635675,0.941456043181593,0.0,0.3684210526315789,4.052631578947368,1.0,0.0,0.12280701754385964,0.4052631578947368,0.0005665034597175576,13.21591697245785,1.4328117,4.255749122440134,Low,8,0.19207801184055562,0.010738255033557046,0.8294278842600147,11.488068328979383,Low
PRV55901,50,25300,250.4950495049505,80.0,310.0,1.0396039603960396,73.82277227722773,5.633663366336633,2.9405940594059405,0.0,1.6633663366336633,191.0845875796371,2.02,506.0,0,101,0.0,1.0,No,Large,Mostly_Outpatient,Large_Mostly_Outpatient,640.2087346374287,1.6416795960244297,963.3370085589396,-0.6087290973204011,0.23044716209650726,-0.474742488345872,-0.6393794391855928,0.6330573093056066,-0.5488048543341607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25300.0,250.4950495049505,1.0396039603960396,2.9405940594059405,0.0,50.0,1.0,25,4.04,0.24752475247524752,21,0.42,-0.6087290973204011,-0.6393794391855928,0.23044716209650726,0.6330573093056066,-0.474742488345872,-0.5488048543341607,0.011006063,0,Low Risk,101,0,0,0.0775848095883302,0.24049420397767007,-0.07888141638851463,0.0,0.0,0.23044716209650726,0.0,0.0,0.029275640641460272,0.0,0.9758546880486758,0.42,0.0,2.9405940594059405,4.04,0.42,0.0,0.29405940594059404,0.0031497592360296197,17.930229129415594,1.1006063,5.276824115510324,Low,12,0.08751769993975655,0.016107382550335572,0.5554947288666278,9.570871820530217,Low
PRV55902,57,13230,191.7391304347826,80.0,160.0,1.8695652173913044,77.40579710144928,6.101449275362318,3.0,0.0,1.681159420289855,173.53692201518288,1.2105263157894737,232.10526315789474,0,69,0.0,1.0,No,Large,Mostly_Outpatient,Large_Mostly_Outpatient,640.2087346374287,1.6416795960244297,963.3370085589396,-0.7005052882582572,-0.2626293713335157,-0.7590611996677029,-0.7357766867473444,-0.7214644851707565,-0.8774788044900073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13230.0,191.7391304347826,1.8695652173913044,3.0,0.0,57.0,1.0,46,1.5,0.6666666666666666,10,0.17543859649122806,-0.7005052882582572,-0.7357766867473444,-0.2626293713335157,-0.7214644851707565,-0.7590611996677029,-0.8774788044900073,0.0013674787,0,Low Risk,69,0,0,0.0672037076140935,0.24758435443718324,-0.0835778612921116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17543859649122806,0.0,3.0,1.5,0.17543859649122806,0.0,0.3,0.0009913810545057258,11.910749438643345,0.13674788,3.046061300545903,Low,8,0.10066676343683634,0.010738255033557046,0.5899434062734091,8.246442073787364,Low
PRV55903,44,197820,3956.4,1700.0,22428.0,2.56,75.584,5.24,5.2,0.24,1.64,994.5122655122655,1.1363636363636365,4495.909090909091,23,27,0.46,0.54,No,Medium,Mixed,Medium_Mixed,4399.883231186419,1.0911517318869632,4807.224943754896,-0.10079431836804327,0.04143502975382429,-0.06475999282085564,-0.23418513157782528,0.40630374895729726,-0.1424775413836528,187000.0,8130.434782608696,4.956521739130435,8.347826086956522,0.5217391304347826,20.0,0.9453038115458497,10820.0,400.74074074074076,0.5185185185185185,2.5185185185185186,0.0,25.0,0.05469618845415024,60,0.8333333333333334,1.2,5,0.11363636363636363,-0.10079431836804327,-0.23418513157782528,0.04143502975382429,0.40630374895729726,-0.06475999282085564,-0.1424775413836528,0.120248325,0,Low Risk,50,0,0,0.21091921534358868,0.40177009891949483,-0.009640247869904441,0.0,0.0,0.04143502975382429,0.0,0.0,0.005263840222658829,0.0,0.17546134075529432,0.11363636363636363,0.24,5.2,0.8333333333333334,0.11363636363636363,0.08,0.52,0.00042487759478816814,17.851531030778794,12.024833,10.519164455645974,Low,25,0.18529889911141062,0.03355704697986577,0.8116675724657653,16.151231783207148,Low
PRV55904,27,6190,221.07142857142858,65.0,0.0,1.1071428571428572,73.33214285714287,6.785714285714286,3.2142857142857144,0.0,1.6071428571428572,172.98469387755102,1.037037037037037,229.25925925925927,0,28,0.0,1.0,No,Medium,Mostly_Outpatient,Medium_Mostly_Outpatient,627.3380647119785,1.3366606123235987,783.2164586353032,-0.6476039937526727,-0.22415830355448849,-0.7072849316027825,-0.514857387111658,-0.587089570399697,-0.589226445007909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6190.0,221.07142857142858,1.1071428571428572,3.2142857142857144,0.0,27.0,1.0,18,1.5555555555555556,0.6428571428571429,1,0.037037037037037035,-0.6476039937526727,-0.514857387111658,-0.22415830355448849,-0.587089570399697,-0.7072849316027825,-0.589226445007909,0.0004196177,0,Low Risk,28,0,0,0.06535015016693822,0.20656082221169805,-0.0848902249867967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037037037037037035,0.0,3.2142857142857144,1.5555555555555556,0.037037037037037035,0.0,0.32142857142857145,0.0010385896761488556,8.987604953543933,0.04196177,2.2678821236383397,Low,4,0.05934535536416008,0.005369127516778523,0.48168719038353014,6.5117719407177095,Low
PRV55905,84,789760,8313.263157894737,5000.0,84372.0,4.947368421052632,75.27684210526316,5.631578947368421,7.315789473684211,0.7157894736842105,1.631578947368421,1872.2102634207897,1.130952380952381,9401.904761904761,82,13,0.8631578947368421,0.1368421052631579,Yes,Large,Mostly_Inpatient,Large_Mostly_Inpatient,8847.451008561115,1.1098217633184773,9852.096647212788,-0.06037759916946456,0.019039649727827488,-0.04569503339529132,-0.3367250358866789,0.29794786615172814,-0.220116911750332,783500.0,9554.878048780487,5.475609756097561,7.975609756097561,0.8292682926829268,72.0,0.9920735413290114,6260.0,481.53846153846155,1.6153846153846154,3.1538461538461537,0.0,12.0,0.007926458670988654,17,5.588235294117647,0.17894736842105263,8,0.09523809523809523,-0.06037759916946456,-0.3367250358866789,0.019039649727827488,0.29794786615172814,-0.04569503339529132,-0.220116911750332,0.97664684,1,Very High Risk,95,95,48,0.796500960548191,0.926619326256179,0.06363921071386222,1.0,0.0,0.019039649727827488,0.0,0.0,0.002418766793655397,0.0,0.08062555978851324,0.09523809523809523,0.7157894736842105,7.315789473684211,5.588235294117647,0.09523809523809523,0.23859649122807017,0.7315789473684211,0.004465380211891336,26.746972851161942,97.66468,55.53923984321612,Medium,82,0.1965448737239558,0.11006711409395974,0.841130427492548,49.49011444705596,Medium
PRV55906,20,4130,196.66666666666666,80.0,60.0,1.3333333333333333,72.05714285714286,6.761904761904762,3.0,0.0,1.619047619047619,151.56462585034015,1.05,206.5,0,21,0.0,1.0,No,Medium,Mostly_Outpatient,Medium_Mostly_Outpatient,627.3380647119785,1.3366606123235987,783.2164586353032,-0.6865060838338263,-0.21446028234891953,-0.7363436407352688,-0.545785282315489,-0.561689631994468,-0.6134347366222278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4130.0,196.66666666666666,1.3333333333333333,3.0,0.0,20.0,1.0,17,1.2352941176470589,0.8095238095238095,1,0.05,-0.6865060838338263,-0.545785282315489,-0.21446028234891953,-0.561689631994468,-0.7363436407352688,-0.6134347366222278,0.00074932934,0,Low Risk,21,0,0,0.06953057873823948,0.21556415314427124,-0.08082231113534075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,3.0,1.2352941176470589,0.05,0.0,0.3,0.0007664458572649308,8.769161146431623,0.07493293,2.229756753034755,Low,4,0.06833948414669122,0.005369127516778523,0.5052505294040827,6.720717571500726,Low
PRV55907,204,598180,2461.6460905349795,100.0,64490.0,2.7160493827160495,73.05802469135801,5.888888888888889,4.156378600823046,0.16872427983539096,1.5390946502057614,551.5130614422867,1.1911764705882353,2932.2549019607845,60,183,0.24691358024691357,0.7530864197530864,No,Large,Mostly_Outpatient,Large_Mostly_Outpatient,640.2087346374287,1.6416795960244297,963.3370085589396,2.8450679557333602,-0.27441598624186747,2.0438516073903967,2.9883210150281934,-0.7538432858113029,2.3627033838549836,547500.0,9125.0,5.766666666666667,8.183333333333334,0.6833333333333333,60.0,0.915276338225952,50680.0,276.9398907103825,1.715846994535519,2.8360655737704916,0.0,148.0,0.08472366177404794,107,2.2710280373831777,0.4403292181069959,28,0.13725490196078433,2.8450679557333602,2.9883210150281934,-0.27441598624186747,-0.7538432858113029,2.0438516073903967,2.3627033838549836,0.33712208,0,Medium Risk,243,0,0,0.3128323797851239,0.539448697702195,-0.038455663738446735,0.0,2.8450679557333602,0.0,2.0438516073903967,0.1266182317925449,0.0,0.10101067575223235,7.587630251492575,0.13725490196078433,0.16872427983539096,4.156378600823046,2.2710280373831777,0.13725490196078433,0.056241426611796985,0.4156378600823046,0.0016465661305809386,15.26951886963667,33.712208,22.570391177377036,Low,74,0.19301505769119898,0.09932885906040269,0.8318828112007315,26.10467911737929,Low
PRV55908,48,294790,5359.818181818182,300.0,23586.0,3.2545454545454544,74.81454545454545,6.218181818181818,4.781818181818182,0.2545454545454545,1.6363636363636365,1319.757598541809,1.1458333333333333,6141.458333333333,22,33,0.4,0.6,No,Medium,Mixed,Medium_Mixed,4399.883231186419,1.0911517318869632,4807.224943754896,0.2181728241849088,0.050113655001772665,0.2775475258988556,0.506901900481005,0.4914046405214315,0.6106283738569162,289000.0,13136.363636363636,5.7727272727272725,7.7272727272727275,0.6363636363636364,20.0,0.9803588995556158,5790.0,175.45454545454547,1.5757575757575757,2.8181818181818183,0.0,31.0,0.01964110044438414,35,1.5714285714285714,0.6363636363636364,6,0.125,0.2181728241849088,0.506901900481005,0.050113655001772665,0.4914046405214315,0.2775475258988556,0.6106283738569162,0.77201957,1,High Risk,55,23,0,0.6015420547454358,0.7772170005681978,-0.010089575732924098,0.41818181818181815,0.2181728241849088,0.050113655001772665,0.2775475258988556,0.009709665165575365,0.006366358959315866,0.013716877997908678,0.9930967374266636,0.125,0.2545454545454545,4.781818181818182,1.5714285714285714,0.125,0.08484848484848484,0.4781818181818182,0.0010520778537611783,17.227059522101605,77.20196,43.156017916200426,Medium,23,0.16934854602488014,0.03087248322147651,0.7698799144987795,38.525461350757624,Low
PRV55909,91,23750,221.9626168224299,80.0,440.0,1.355140186915888,72.28878504672898,6.850467289719626,2.7570093457943927,0.0,1.4672897196261683,163.1517454508109,1.1758241758241759,260.989010989011,0,107,0.0,1.0,No,Large,Mostly_Outpatient,Large_Mostly_Outpatient,640.2087346374287,1.6416795960244297,963.3370085589396,-0.6532964878273104,-0.28376756422409816,-0.7290781848198423,-0.6861908587048976,-0.77953283972611,-0.8428182790472307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23750.0,221.9626168224299,1.355140186915888,2.7570093457943927,0.0,91.0,1.0,47,2.276595744680851,0.4392523364485981,9,0.0989010989010989,-0.6532964878273104,-0.6861908587048976,-0.28376756422409816,-0.77953283972611,-0.7290781848198423,-0.8428182790472307,0.003940644,0,Low Risk,107,0,0,0.07015127625013028,0.26655728834373654,-0.08214412361185354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0989010989010989,0.0,2.7570093457943927,2.276595744680851,0.0989010989010989,0.0,0.2757009345794393,0.0016512973187511786,9.406333269982234,0.39406443,2.548615530706618,Low,9,0.11846914965235777,0.012080536912751677,0.6365831277977312,8.391472887726978,Low
PRV55910,149,98770,265.51075268817203,70.0,890.0,1.3118279569892473,73.6258064516129,6.435483870967742,2.653225806451613,0.0,1.1908602150537635,194.15286572307443,2.4966442953020134,662.8859060402684,0,372,0.0,1.0,No,Large,Mostly_Outpatient,Large_Mostly_Outpatient,640.2087346374287,1.6416795960244297,963.3370085589396,-0.5852747106948806,0.5207865781776221,-0.31188576775236465,-0.6147440921435666,1.4306435666390713,-0.3605416147533294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98770.0,265.51075268817203,1.3118279569892473,2.653225806451613,0.0,149.0,1.0,1,372.0,0.002688172043010753,75,0.5033557046979866,-0.5852747106948806,-0.6147440921435666,0.5207865781776221,1.4306435666390713,-0.31188576775236465,-0.3605416147533294,0.06653419,0,Low Risk,372,0,0,0.10778473591399308,0.2988003183252656,-0.0820651371853615,0.0,0.0,0.5207865781776221,0.0,0.0,0.06615989789120905,0.0,2.205329929706968,0.5033557046979866,0.0,2.653225806451613,372.0,0.5033557046979866,0.0,0.2653225806451613,0.31582567879253837,27.11259910339216,6.653419,10.656191767170656,Low,34,0.11304223668531121,0.04563758389261745,0.6223653871838856,14.595739786710663,Low
PRV55911,136,465440,1947.44769874477,100.0,48840.0,2.903765690376569,71.463179916318,6.447698744769874,3.690376569037657,0.12552301255230125,1.6234309623430963,481.91656277867526,1.7573529411764706,3422.3529411764707,46,193,0.19246861924686193,0.8075313807531381,Yes,Large,Mostly_Outpatient,Large_Mostly_Outpatient,640.2087346374287,1.6416795960244297,963.3370085589396,2.0418949217362266,0.07046036597650418,2.552601956293556,2.144707121250772,0.19356042093108555,2.950821506787427,402000.0,8739.130434782608,6.6521739130434785,8.021739130434783,0.6521739130434783,37.0,0.8636988655895497,63440.0,328.7046632124352,2.010362694300518,2.6580310880829017,0.0,120.0,0.13630113441045033,15,15.933333333333334,0.06276150627615062,58,0.4264705882352941,2.0418949217362266,2.144707121250772,0.07046036597650418,0.19356042093108555,2.552601956293556,2.950821506787427,0.9578757,1,Very High Risk,239,192,35,0.676184223800837,0.933542962476386,-0.04775094489878098,0.803347280334728,2.0418949217362266,0.07046036597650418,2.552601956293556,0.09087344433211433,0.008951172733166734,0.12615399650314843,7.532620452280983,0.4264705882352941,0.12552301255230125,3.690376569037657,15.933333333333334,0.4264705882352941,0.04184100418410042,0.3690376569037657,0.013256180957390847,21.265135757013777,95.787575,55.09322643635689,Medium,63,0.2151207381953405,0.08456375838926175,0.88979655210811,49.15449919431616,Medium
PRV55912,100,750080,7010.093457943925,4000.0,64110.0,4.383177570093458,75.59532710280374,5.794392523364486,5.859813084112149,0.42990654205607476,1.6822429906542056,1195.7591525253774,1.07,7500.8,60,47,0.5607476635514018,0.4392523364485981,Yes,Large,Mixed,Large_Mixed,4489.427780084256,1.1453009977062616,5129.623634714495,0.5614670290591829,-0.06574777971648478,0.4622515284042823,1.6956040241398684,-0.6612947380016275,1.3762435898784102,735000.0,12250.0,6.466666666666667,8.3,0.7666666666666667,53.0,0.9798954778156996,15080.0,320.8510638297872,1.7234042553191489,2.74468085106383,0.0,47.0,0.020104522184300342,98,1.0918367346938775,0.9158878504672897,5,0.05,0.5614670290591829,1.6956040241398684,-0.06574777971648478,-0.6612947380016275,0.4622515284042823,1.3762435898784102,0.98349494,1,Very High Risk,107,107,50,0.7614311354734364,0.9262269732070341,0.023621222680895664,1.0,0.5614670290591829,0.0,0.4622515284042823,0.024987790638189556,0.0,0.02284526874787934,1.5944353128689632,0.05,0.42990654205607476,5.859813084112149,1.0918367346938775,0.05,0.14330218068535824,0.5859813084112149,0.0006445422016174252,19.498200782454767,98.349495,54.44790649087195,Medium,64,0.19194719231719415,0.08590604026845637,0.8290851557029743,48.122506906009235,Medium
PRV55913,587,373270,294.6093133385951,80.0,3540.0,1.4388318863456986,74.78121546961326,6.265982636148382,2.6692975532754537,0.0,1.5674822415153906,218.65236084378384,2.1584327086882453,635.8943781942079,0,1267,0.0,1.0,Yes,Large,Mostly_Outpatient,Large_Mostly_Outpatient,640.2087346374287,1.6416795960244297,963.3370085589396,-0.5398230336462966,0.3147709905850142,-0.339904547894983,-0.5670038610468555,0.8647018020719192,-0.39293147437673803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,373270.0,294.6093133385951,1.4388318863456986,2.6692975532754537,0.0,587.0,1.0,12,105.58333333333333,0.009471191791633781,206,0.35093696763202725,-0.5398230336462966,-0.5670038610468555,0.3147709905850142,0.8647018020719192,-0.339904547894983,-0.39293147437673803,0.8251044,1,Very High Risk,1267,276,0,0.5626617488853148,0.7568115842024332,-0.08233596679225091,0.21783741120757696,0.0,0.3147709905850142,0.0,0.0,0.039988005583962094,0.0,1.3329335194654033,0.35093696763202725,0.0,2.6692975532754537,105.58333333333333,0.35093696763202725,0.0,0.26692975532754537,0.0894367337029094,17.682586416562053,82.510445,46.009102304563505,Medium,123,0.1159727995815184,0.1651006711409396,0.6300430454333985,41.80881549034722,Medium
PRV55914,62,170660,2708.8888888888887,300.0,22518.0,2.9523809523809526,76.10476190476192,6.349206349206349,4.396825396825397,0.19047619047619047,1.5555555555555556,836.4387640578117,1.0161290322580645,2752.5806451612902,21,42,0.3333333333333333,0.6666666666666666,Yes,Large,Mixed,Large_Mixed,4489.427780084256,1.1453009977062616,5129.623634714495,-0.39660709079542217,-0.11278429487697536,-0.4633952037858439,-1.1977347633074258,-1.1343905612171956,-1.379648610340342,158000.0,7523.809523809524,6.0,7.857142857142857,0.5714285714285714,21.0,0.9258174147427634,12660.0,301.42857142857144,1.4285714285714286,2.6666666666666665,0.0,41.0,0.07418258525723662,58,1.0862068965517242,0.9206349206349206,1,0.016129032258064516,-0.39660709079542217,-1.1977347633074258,-0.11278429487697536,-1.1343905612171956,-0.4633952037858439,-1.379648610340342,0.8788723,1,Very High Risk,63,37,3,0.6480720321989567,0.8433904528152305,-0.02804783913168656,0.5873015873015873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016129032258064516,0.19047619047619047,4.396825396825397,1.0862068965517242,0.016129032258064516,0.06349206349206349,0.43968253968253973,0.0006397582174396556,12.998584841252686,87.88723,47.19326117002997,Medium,23,0.17145454509243807,0.03087248322147651,0.7753973327174531,41.40670581062504,Medium
PRV55915,27,8870,277.1875,40.0,0.0,0.65625,70.696875,5.9375,3.5,0.0,1.6875,202.0014880952381,1.1851851851851851,328.51851851851853,0,32,0.0,1.0,No,Medium,Mostly_Outpatient,Medium_Mostly_Outpatient,627.3380647119785,1.3366606123235987,783.2164586353032,-0.5581529073526545,-0.11332377549084399,-0.5805520748492214,-0.4437420866155321,-0.2968045600542247,-0.4836475653880966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8870.0,277.1875,0.65625,3.5,0.0,27.0,1.0,14,2.2857142857142856,0.4375,5,0.18518518518518517,-0.5581529073526545,-0.4437420866155321,-0.11332377549084399,-0.2968045600542247,-0.5805520748492214,-0.4836475653880966,0.0017504,0,Low Risk,32,0,0,0.07041784919460986,0.24717593933322468,-0.08052954324694916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18518518518518517,0.0,3.5,2.2857142857142856,0.18518518518518517,0.0,0.35,0.0016590458463157042,13.421105775787524,0.17504,3.4427964472656676,Low,3,0.10001492512572951,0.004026845637583893,0.5882356825480132,8.372851251317776,Low
PRV55916,106,1311040,10323.149606299212,7000.0,121842.0,5.866141732283465,74.99370078740158,5.2047244094488185,7.645669291338582,0.6220472440944882,1.7322834645669292,1806.619627092068,1.1981132075471699,12368.301886792453,115,12,0.905511811023622,0.09448818897637795,No,Large,Mostly_Inpatient,Large_Mostly_Inpatient,8847.451008561115,1.1098217633184773,9852.096647212788,0.16679364444178982,0.07955461601752378,0.25539794519692555,0.9302058492371436,1.2449350919674684,1.230273900399879,1308500.0,11378.260869565218,6.460869565217391,8.217391304347826,0.6869565217391305,95.0,0.9980626067854528,2540.0,211.66666666666666,0.16666666666666666,2.1666666666666665,0.0,12.0,0.0019373932145472297,24,5.291666666666667,0.1889763779527559,19,0.1792452830188679,0.16679364444178982,0.9302058492371436,0.07955461601752378,1.2449350919674684,0.25539794519692555,1.230273900399879,0.99664116,1,Very High Risk,127,127,95,0.826245863037562,0.9628436452786591,0.0817676764979023,1.0,0.16679364444178982,0.07955461601752378,0.25539794519692555,0.007423062177089573,0.010106491781934098,0.012622207471809565,1.0050587143611078,0.1792452830188679,0.6220472440944882,7.645669291338582,5.291666666666667,0.1792452830188679,0.2073490813648294,0.7645669291338583,0.004213369481649335,28.884366574980124,99.664116,57.30441427521617,Medium,115,0.22129155320569938,0.15436241610738255,0.9059632103401573,52.259970418200545,Medium
PRV55917,50,14150,283.0,75.0,20.0,1.74,75.498,6.72,3.04,0.0,1.7,152.01002506265664,1.0,283.0,0,50,0.0,1.0,No,Medium,Mostly_Outpatient,Medium_Mostly_Outpatient,627.3380647119785,1.3366606123235987,783.2164586353032,-0.5488875680930823,-0.2518669355703996,-0.638669493114194,-0.4363759671846685,-0.6596608229860649,-0.5320641486167345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14150.0,283.0,1.74,3.04,0.0,50.0,1.0,60,0.8333333333333334,1.2,0,0.0,-0.5488875680930823,-0.4363759671846685,-0.2518669355703996,-0.6596608229860649,-0.638669493114194,-0.5320641486167345,0.0003678307,0,Low Risk,50,0,0,0.06507278765842167,0.22781343751523497,-0.08514179114501641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.04,0.8333333333333334,0.0,0.0,0.304,0.00042487759478816814,7.610621939869704,0.03678307,1.9210470196535145,Low,6,0.08108496593286962,0.008053691275167786,0.538641880091801,6.892225540178827,Low
PRV55918,10,17760,1776.0,65.0,2136.0,1.0,77.35,6.3,3.9,0.0,1.6,359.3333333333333,1.0,1776.0,2,8,0.2,0.8,No,Small,Mostly_Outpatient,Small_Mostly_Outpatient,372.12185329712406,1.1271879223864782,411.30097660061557,3.7726302130983336,-0.11283648437005644,3.3180057939044096,2.431919970189996,-0.2675121215575211,2.172020360946155,17000.0,8500.0,4.5,9.0,0.0,2.0,0.9572072072072072,760.0,95.0,0.125,2.625,0.0,8.0,0.04279279279279279,10,1.0,1.0,0,0.0,3.7726302130983336,2.431919970189996,-0.11283648437005644,-0.2675121215575211,3.3180057939044096,2.172020360946155,0.00053825,0,Low Risk,10,0,0,0.08617436938447867,0.2788198774381053,-0.06369262921629834,0.0,3.7726302130983336,0.0,3.3180057939044096,0.16789889528895716,0.0,0.1639815758542439,11.062682371440037,0.0,0.0,3.9,1.0,0.0,0.0,0.39,0.0005665034597175576,9.764162586492938,0.053825002,5.2336237405650685,Low,2,0.1330795853321337,0.0026845637583892616,0.6748603926095489,10.46583181965882,Low
PRV55919,19,6050,288.0952380952381,100.0,0.0,0.3333333333333333,71.91904761904762,6.619047619047619,2.4761904761904763,0.0,1.2857142857142858,222.44897959183675,1.105263157894737,318.42105263157896,0,21,0.0,1.0,No,Medium,Mostly_Outpatient,Medium_Mostly_Outpatient,627.3380647119785,1.3366606123235987,783.2164586353032,-0.5407655707493096,-0.17311608668307313,-0.5934443803869953,-0.42991882613723453,-0.45340568405638704,-0.4943879148859487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6050.0,288.0952380952381,0.3333333333333333,2.4761904761904763,0.0,19.0,1.0,9,2.3333333333333335,0.42857142857142855,2,0.10526315789473684,-0.5407655707493096,-0.42991882613723453,-0.17311608668307313,-0.45340568405638704,-0.5934443803869953,-0.4943879148859487,0.0034881432,0,Low Risk,21,0,0,0.06471043165846496,0.22005953985303606,-0.08742420143117972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10526315789473684,0.0,2.4761904761904763,2.3333333333333335,0.10526315789473684,0.0,0.24761904761904763,0.0016995103791526726,8.864542897323428,0.3488143,2.3905428786525276,Low,2,0.07125267796462964,0.0026845637583892616,0.5128826831373031,6.855898121597586,Low
